,Image path,Directory,Class ID,Class name
22773,MEL/867_MEL_136_GalaxyS5_20170706_120414_14.jpg,MEL,12,_Larix laricina_
2903,PIR/350_PIR_96_Nexus 5_20170817_095801_18.jpg,PIR,19,_Pinus resinosa_
7623,PRU/385_PRU_122_Nexus 5_20170608_095632_6.jpg,PRU,20,_Tsuga canadensis_
22636,MEL/817_MEL_96_GalaxyS5_20170706_103018_8.jpg,MEL,12,_Larix laricina_
9510,BOP/466_BOP_52_GalaxyS5_20170607_142711_21.jpg,BOP,1,_Betula papyrifera_
6602,BOJ/461_BOJ_53_GalaxyS7_20170607_145206_21.jpg,BOJ,0,_Betula alleghaniensis_
12926,ERS/224_ERS_94_Nexus 5_20170804_093453_6.jpg,ERS,9,_Acer saccharum_
8921,BOP/670_BOP_51_GalaxyS5_20170713_101145_12.jpg,BOP,1,_Betula papyrifera_
18070,EPR/174_EPR_70_Nexus 5_20170608_094525_2.jpg,EPR,6,_Picea rubens_
19258,HEG/803_HEG_68_GalaxyS5_20170713_111813_16.jpg,HEG,11,_Fagus grandifolia_
8851,BOP/465_BOP_55_GalaxyS7_20170607_140838_17.jpg,BOP,1,_Betula papyrifera_
13215,ERS/230_ERS_132_Nexus 5_20170804_094535_6.jpg,ERS,9,_Acer saccharum_
23143,MEL/834_MEL_75_GalaxyS5_20170706_110022_17.jpg,MEL,12,_Larix laricina_
4522,FRA/600_FRA_95_GalaxyS5_20170607_140457_27.jpg,FRA,10,_Fraxinus americana_
6134,BOJ/648_BOJ_79_GalaxyS5_20170615_120708_44.jpg,BOJ,0,_Betula alleghaniensis_
15119,PIB/341_PIB_123_Nexus 5_20170615_135609_6.jpg,PIB,17,_Pinus strobus_
7066,PRU/973_PRU_133_GalaxyS5_20170615_104429_23.jpg,PRU,20,_Tsuga canadensis_
18566,EPR/537_EPR_58_GalaxyS5_20170607_145641_23.jpg,EPR,6,_Picea rubens_
15965,PID/345_PID_165_Nexus 5_20170817_103455_12.jpg,PID,18,_Pinus rigida_
4527,FRA/600_FRA_95_GalaxyS7_20170607_140457_5.jpg,FRA,10,_Fraxinus americana_
5286,SAB/634_SAB_54_GalaxyS7_20170607_153203_18.jpg,SAB,21,_Abies balsamea_
13890,ERS/778_ERS_93_GalaxyS5_20170713_103407_5.jpg,ERS,9,_Acer saccharum_
8356,OSV/307_OSV_64_Nexus 5_20170906_103508_14.jpg,OSV,14,_Ostrya virginiana_
18997,HEG/798_HEG_88_GalaxyS5_20170713_101954_16.jpg,HEG,11,_Fagus grandifolia_
5382,SAB/415_SAB_60_Nexus 5_20170608_103257_8.jpg,SAB,21,_Abies balsamea_
294,CHR/510_CHR_45_GalaxyS7_20170916_165624_5.jpg,CHR,2,_Quercus rubra_
20418,EPO/137_EPO_102_Nexus 5_20170921_153657_13.jpg,EPO,5,_Picea abies_
15527,PIB/341_PIB_123_Nexus 5_20170615_135609_14.jpg,PIB,17,_Pinus strobus_
5825,BOJ/647_BOJ_69_GalaxyS5_20170615_120358_29.jpg,BOJ,0,_Betula alleghaniensis_
8975,BOP/467_BOP_65_GalaxyS5_20170607_144013_29.jpg,BOP,1,_Betula papyrifera_
2039,CHR/490_CHR_111_GalaxyS7_20170916_153259_44.jpg,CHR,2,_Quercus rubra_
16009,PID/345_PID_165_Nexus 5_20170817_100536_6.jpg,PID,18,_Pinus rigida_
22191,MEL/824_MEL_102_GalaxyS5_20170706_104204_25.jpg,MEL,12,_Larix laricina_
17592,EPN/699_EPN_98_GalaxyS5_20170622_100838_14.jpg,EPN,4,_Picea mariana_
336,CHR/484_CHR_201_GalaxyS7_20170916_150524_36.jpg,CHR,2,_Quercus rubra_
6154,BOJ/646_BOJ_73_GalaxyS5_20170615_115156_12.jpg,BOJ,0,_Betula alleghaniensis_
21406,THO/638_THO_63_GalaxyS5_20170607_154049_15.jpg,THO,22,_Thuja occidentalis_
9029,BOP/467_BOP_65_GalaxyS5_20170607_144013_8.jpg,BOP,1,_Betula papyrifera_
20146,EPO/748_EPO_123_GalaxyS5_20170615_102003_21.jpg,EPO,5,_Picea abies_
4533,FRA/793_FRA_88_GalaxyS5_20170713_114530_12.jpg,FRA,10,_Fraxinus americana_
282,CHR/58_CHR_107_Nexus 5_20170906_095604_14.jpg,CHR,2,_Quercus rubra_
18104,EPR/537_EPR_58_GalaxyS7_20170607_145332_25.jpg,EPR,6,_Picea rubens_
1016,CHR/525_CHR_91_GalaxyS7_20170916_183552_11.jpg,CHR,2,_Quercus rubra_
16787,PET/930_PET_95_GalaxyS5_20170712_110255_18.jpg,PET,16,_Populus tremuloides_
7467,PRU/404_PRU_99_Nexus 5_20170906_092848_3.jpg,PRU,20,_Tsuga canadensis_
6063,BOJ/650_BOJ_86_GalaxyS5_20170622_092640_3.jpg,BOJ,0,_Betula alleghaniensis_
11509,ERR/558_ERR_91_GalaxyS7_20170922_130120_4.jpg,ERR,8,_Acer rubrum_
21273,THO/455_THO_97_Nexus 5_20170810_104017_11.jpg,THO,22,_Thuja occidentalis_
9495,BOP/667_BOP_58_GalaxyS5_20170712_111547_13.jpg,BOP,1,_Betula papyrifera_
2491,CHR/44_CHR_140_Nexus 5_20170608_093912_27.jpg,CHR,2,_Quercus rubra_
4581,FRA/606_FRA_145_GalaxyS5_20170607_151837_37.jpg,FRA,10,_Fraxinus americana_
3134,PIR/350_PIR_96_Nexus 5_20170817_095801_15.jpg,PIR,19,_Pinus resinosa_
8059,OSV/309_OSV_48_Nexus 5_20170906_104401_10.jpg,OSV,14,_Ostrya virginiana_
11067,ERR/573_ERR_39_GalaxyS5_20170607_152857_15.jpg,ERR,8,_Acer rubrum_
22795,MEL/859_MEL_66_GalaxyS5_20170706_115140_11.jpg,MEL,12,_Larix laricina_
18519,EPR/182_EPR_79_Nexus 5_20170608_102808_12.jpg,EPR,6,_Picea rubens_
9349,BOP/469_BOP_75_GalaxyS5_20170607_150443_25.jpg,BOP,1,_Betula papyrifera_
2074,CHR/531_CHR_111_GalaxyS5_20170607_144448_34.jpg,CHR,2,_Quercus rubra_
13285,ERS/216_ERS_62_Nexus 5_20170804_091912_2.jpg,ERS,9,_Acer saccharum_
14427,ERS/225_ERS_82_Nexus 5_20170804_093548_10.jpg,ERS,9,_Acer saccharum_
19521,EPO/130_EPO_119_Nexus 5_20170921_152104_5.jpg,EPO,5,_Picea abies_
5338,SAB/414_SAB_84_Nexus 5_20170608_103005_6.jpg,SAB,21,_Abies balsamea_
3283,PIR/358_PIR_88_Nexus 5_20170817_110336_3.jpg,PIR,19,_Pinus resinosa_
3387,FRA/789_FRA_91_GalaxyS5_20170713_101322_22.jpg,FRA,10,_Fraxinus americana_
5528,SAB/980_SAB_56_GalaxyS5_20170615_105130_29.jpg,SAB,21,_Abies balsamea_
19201,HEG/275_HEG_72_Nexus 5_20170608_091404_8.jpg,HEG,11,_Fagus grandifolia_
21795,MEL/836_MEL_76_GalaxyS5_20170706_110254_11.jpg,MEL,12,_Larix laricina_
10072,EPB/689_EPB_67_GalaxyS5_20170712_122809_7.jpg,EPB,3,_Picea glauca_
22328,MEL/841_MEL_76_GalaxyS5_20170706_111127_12.jpg,MEL,12,_Larix laricina_
18010,EPR/537_EPR_58_GalaxyS5_20170607_145641_29.jpg,EPR,6,_Picea rubens_
14200,ERS/223_ERS_56_Nexus 5_20170804_093339_4.jpg,ERS,9,_Acer saccharum_
14874,PIB/319_PIB_90_Nexus 5_20170615_123306_32.jpg,PIB,17,_Pinus strobus_
8167,OSV/313_OSV_52_Nexus 5_20170906_105241_16.jpg,OSV,14,_Ostrya virginiana_
8354,OSV/303_OSV_61_Nexus 5_20170804_101215_8.jpg,OSV,14,_Ostrya virginiana_
11559,ERR/565_ERR_53_GalaxyS7_20170922_132021_21.jpg,ERR,8,_Acer rubrum_
300,CHR/44_CHR_140_Nexus 5_20170608_093912_17.jpg,CHR,2,_Quercus rubra_
20944,THO/638_THO_63_GalaxyS7_20170607_153650_10.jpg,THO,22,_Thuja occidentalis_
13319,ERS/594_ERS_115_GalaxyS7_20170607_135132_36.jpg,ERS,9,_Acer saccharum_
15633,PIB/337_PIB_137_Nexus 5_20170615_132622_19.jpg,PIB,17,_Pinus strobus_
6925,BOJ/660_BOJ_88_GalaxyS5_20170712_102336_11.jpg,BOJ,0,_Betula alleghaniensis_
10937,ERR/546_ERR_33_GalaxyS7_20170922_123251_14.jpg,ERR,8,_Acer rubrum_
10817,ERR/568_ERR_117_GalaxyS5_20170607_141032_6.jpg,ERR,8,_Acer rubrum_
22575,MEL/830_MEL_90_GalaxyS5_20170706_105251_5.jpg,MEL,12,_Larix laricina_
1312,CHR/498_CHR_56_GalaxyS7_20170916_160646_11.jpg,CHR,2,_Quercus rubra_
16490,PET/933_PET_86_GalaxyS5_20170712_111132_17.jpg,PET,16,_Populus tremuloides_
18832,HEG/795_HEG_59_GalaxyS5_20170615_103006_18.jpg,HEG,11,_Fagus grandifolia_
7976,OSV/901_OSV_58_GalaxyS5_20170713_122648_7.jpg,OSV,14,_Ostrya virginiana_
6039,BOJ/461_BOJ_53_GalaxyS5_20170607_145406_3.jpg,BOJ,0,_Betula alleghaniensis_
347,CHR/488_CHR_81_GalaxyS7_20170916_152801_9.jpg,CHR,2,_Quercus rubra_
17051,EPN/711_EPN_76_GalaxyS5_20170622_103848_9.jpg,EPN,4,_Picea mariana_
5359,SAB/427_SAB_69_Nexus 5_20170615_140112_32.jpg,SAB,21,_Abies balsamea_
1448,CHR/42_CHR_153_Nexus 5_20170608_090354_31.jpg,CHR,2,_Quercus rubra_
3830,FRA/265_FRA_67_Nexus 5_20170804_103254_9.jpg,FRA,10,_Fraxinus americana_
20083,EPO/130_EPO_119_Nexus 5_20170921_152104_20.jpg,EPO,5,_Picea abies_
4764,FRA/790_FRA_110_GalaxyS5_20170713_102555_22.jpg,FRA,10,_Fraxinus americana_
18923,HEG/611_HEG_71_GalaxyS7_20170916_153821_14.jpg,HEG,11,_Fagus grandifolia_
19688,EPO/119_EPO_105_Nexus 5_20170817_121237_12.jpg,EPO,5,_Picea abies_
570,CHR/53_CHR_52_Nexus 5_20170906_093353_6.jpg,CHR,2,_Quercus rubra_
839,CHR/54_CHR_77_Nexus 5_20170906_093431_17.jpg,CHR,2,_Quercus rubra_
17674,EPN/723_EPN_73_GalaxyS5_20170622_111138_17.jpg,EPN,4,_Picea mariana_
16647,PET/959_PET_77_GalaxyS5_20170712_115352_9.jpg,PET,16,_Populus tremuloides_
7086,PRU/400_PRU_112_Nexus 5_20170906_092041_13.jpg,PRU,20,_Tsuga canadensis_
5402,SAB/984_SAB_74_GalaxyS5_20170615_134751_12.jpg,SAB,21,_Abies balsamea_
14609,ERS/779_ERS_50_GalaxyS5_20170713_103606_18.jpg,ERS,9,_Acer saccharum_
23475,MEL/853_MEL_90_GalaxyS5_20170706_113635_17.jpg,MEL,12,_Larix laricina_
22680,MEL/807_MEL_72_GalaxyS5_20170622_093331_5.jpg,MEL,12,_Larix laricina_
15387,PIB/336_PIB_95_Nexus 5_20170615_132131_17.jpg,PIB,17,_Pinus strobus_
15573,PIB/968_PIB_95_GalaxyS5_20170615_131355_11.jpg,PIB,17,_Pinus strobus_
4414,FRA/258_FRA_105_Nexus 5_20170804_102256_6.jpg,FRA,10,_Fraxinus americana_
22596,MEL/849_MEL_109_GalaxyS5_20170706_112816_9.jpg,MEL,12,_Larix laricina_
17023,PET/920_PET_94_GalaxyS5_20170712_104333_19.jpg,PET,16,_Populus tremuloides_
100,CHR/53_CHR_52_Nexus 5_20170906_093353_2.jpg,CHR,2,_Quercus rubra_
8717,BOP/466_BOP_52_GalaxyS7_20170607_142636_30.jpg,BOP,1,_Betula papyrifera_
3040,PIR/631_PIR_72_GalaxyS7_20170607_142802_10.jpg,PIR,19,_Pinus resinosa_
20089,EPO/127_EPO_70_Nexus 5_20170921_151702_17.jpg,EPO,5,_Picea abies_
14252,ERS/594_ERS_115_GalaxyS5_20170607_135119_46.jpg,ERS,9,_Acer saccharum_
9091,BOP/472_BOP_48_GalaxyS7_20170607_153902_7.jpg,BOP,1,_Betula papyrifera_
11545,ERR/759_ERR_62_GalaxyS5_20170615_110012_19.jpg,ERR,8,_Acer rubrum_
12096,ERR/562_ERR_104_GalaxyS7_20170922_131255_15.jpg,ERR,8,_Acer rubrum_
21596,THO/637_THO_93_GalaxyS5_20170607_141656_2.jpg,THO,22,_Thuja occidentalis_
14186,ERS/577_ERS_69_GalaxyS7_20170920_163220_15.jpg,ERS,9,_Acer saccharum_
19409,HEG/621_HEG_86_GalaxyS7_20170916_171622_2.jpg,HEG,11,_Fagus grandifolia_
22143,MEL/868_MEL_100_GalaxyS5_20170706_120558_6.jpg,MEL,12,_Larix laricina_
18859,HEG/619_HEG_51_GalaxyS7_20170916_171219_19.jpg,HEG,11,_Fagus grandifolia_
13855,ERS/598_ERS_71_GalaxyS7_20170607_151119_16.jpg,ERS,9,_Acer saccharum_
12624,ORA/291_ORA_69_Nexus 5_20170810_105335_9.jpg,ORA,13,_Ulmus americana_
12423,ORA/630_ORA_63_GalaxyS5_20170607_142209_34.jpg,ORA,13,_Ulmus americana_
12946,ERS/772_ERS_117_GalaxyS5_20170615_113648_6.jpg,ERS,9,_Acer saccharum_
16127,PET/962_PET_63_GalaxyS5_20170712_115804_7.jpg,PET,16,_Populus tremuloides_
22907,MEL/808_MEL_82_GalaxyS5_20170622_093519_23.jpg,MEL,12,_Larix laricina_
15048,PIB/966_PIB_87_GalaxyS5_20170615_130937_9.jpg,PIB,17,_Pinus strobus_
6935,BOJ/461_BOJ_53_GalaxyS5_20170607_145406_52.jpg,BOJ,0,_Betula alleghaniensis_
2132,CHR/45_CHR_130_Nexus 5_20170608_094309_17.jpg,CHR,2,_Quercus rubra_
16669,PET/927_PET_109_GalaxyS5_20170712_105845_13.jpg,PET,16,_Populus tremuloides_
5360,SAB/1004_SAB_116_GalaxyS5_20170622_113927_4.jpg,SAB,21,_Abies balsamea_
14952,PIB/968_PIB_95_GalaxyS5_20170615_131355_7.jpg,PIB,17,_Pinus strobus_
18207,EPR/539_EPR_83_GalaxyS5_20170607_153802_15.jpg,EPR,6,_Picea rubens_
16587,PET/939_PET_63_GalaxyS5_20170712_112348_18.jpg,PET,16,_Populus tremuloides_
16547,PET/945_PET_83_GalaxyS5_20170712_113104_16.jpg,PET,16,_Populus tremuloides_
8390,OSV/888_OSV_105_GalaxyS5_20170713_104958_26.jpg,OSV,14,_Ostrya virginiana_
19689,EPO/163_EPO_155_Nexus 5_20170922_101154_4.jpg,EPO,5,_Picea abies_
15862,PIB/317_PIB_168_Nexus 5_20170608_100803_5.jpg,PIB,17,_Pinus strobus_
763,CHR/676_CHR_134_GalaxyS5_20170615_115642_12.jpg,CHR,2,_Quercus rubra_
6680,BOJ/642_BOJ_84_GalaxyS5_20170615_111536_17.jpg,BOJ,0,_Betula alleghaniensis_
5233,SAB/998_SAB_74_GalaxyS5_20170622_102117_21.jpg,SAB,21,_Abies balsamea_
14928,PIB/333_PIB_123_Nexus 5_20170615_130021_4.jpg,PIB,17,_Pinus strobus_
5560,SAB/982_SAB_48_GalaxyS5_20170615_131220_21.jpg,SAB,21,_Abies balsamea_
19942,EPO/157_EPO_40_Nexus 5_20170922_100025_16.jpg,EPO,5,_Picea abies_
21373,THO/452_THO_61_Nexus 5_20170810_103710_4.jpg,THO,22,_Thuja occidentalis_
20858,ERB/541_ERB_70_GalaxyS7_20170607_151858_14.jpg,ERB,7,_Acer platanoides_
15785,PIB/334_PIB_153_Nexus 5_20170615_130230_4.jpg,PIB,17,_Pinus strobus_
3372,FRA/606_FRA_145_GalaxyS5_20170607_151837_29.jpg,FRA,10,_Fraxinus americana_
3263,PIR/367_PIR_95_Nexus 5_20170817_113920_7.jpg,PIR,19,_Pinus resinosa_
17128,EPN/735_EPN_63_GalaxyS5_20170622_115059_21.jpg,EPN,4,_Picea mariana_
3498,FRA/603_FRA_80_GalaxyS5_20170607_145903_7.jpg,FRA,10,_Fraxinus americana_
371,CHR/530_CHR_75_GalaxyS7_20170607_135958_4.jpg,CHR,2,_Quercus rubra_
18128,EPR/179_EPR_69_Nexus 5_20170608_102515_11.jpg,EPR,6,_Picea rubens_
20924,THO/443_THO_85_Nexus 5_20170810_102538_12.jpg,THO,22,_Thuja occidentalis_
12187,ORA/287_ORA_52_Nexus 5_20170810_104629_8.jpg,ORA,13,_Ulmus americana_
22952,MEL/843_MEL_70_GalaxyS5_20170706_111509_22.jpg,MEL,12,_Larix laricina_
18975,HEG/279_HEG_80_Nexus 5_20170608_101234_16.jpg,HEG,11,_Fagus grandifolia_
6888,BOJ/459_BOJ_57_GalaxyS7_20170607_141937_44.jpg,BOJ,0,_Betula alleghaniensis_
10470,ERR/761_ERR_95_GalaxyS5_20170615_111207_16.jpg,ERR,8,_Acer rubrum_
10355,EPB/103_EPB_90_Nexus 5_20170817_113047_8.jpg,EPB,3,_Picea glauca_
5442,SAB/422_SAB_61_Nexus 5_20170615_132233_24.jpg,SAB,21,_Abies balsamea_
3352,FRA/601_FRA_142_GalaxyS5_20170607_144221_34.jpg,FRA,10,_Fraxinus americana_
9755,BOP/35_BOP_63_Nexus 5_20170608_094134_11.jpg,BOP,1,_Betula papyrifera_
4041,FRA/608_FRA_49_GalaxyS7_20170607_152327_31.jpg,FRA,10,_Fraxinus americana_
5152,SAB/980_SAB_56_GalaxyS5_20170615_105130_45.jpg,SAB,21,_Abies balsamea_
9991,EPB/99_EPB_88_Nexus 5_20170817_112716_11.jpg,EPB,3,_Picea glauca_
21867,MEL/828_MEL_99_GalaxyS5_20170706_104917_9.jpg,MEL,12,_Larix laricina_
1554,CHR/59_CHR_65_Nexus 5_20170906_095704_13.jpg,CHR,2,_Quercus rubra_
9139,BOP/669_BOP_54_GalaxyS5_20170713_101041_11.jpg,BOP,1,_Betula papyrifera_
23425,MEL/825_MEL_74_GalaxyS5_20170706_104401_14.jpg,MEL,12,_Larix laricina_
9403,BOP/467_BOP_65_GalaxyS5_20170607_144013_18.jpg,BOP,1,_Betula papyrifera_
15584,PIB/965_PIB_155_GalaxyS5_20170615_130734_4.jpg,PIB,17,_Pinus strobus_
5898,BOJ/21_BOJ_57_Nexus 5_20170608_092650_27.jpg,BOJ,0,_Betula alleghaniensis_
18722,HEG/621_HEG_86_GalaxyS7_20170916_171622_10.jpg,HEG,11,_Fagus grandifolia_
18235,EPR/189_EPR_121_Nexus 5_20170615_135955_10.jpg,EPR,6,_Picea rubens_
23390,MEL/819_MEL_65_GalaxyS5_20170706_103426_24.jpg,MEL,12,_Larix laricina_
7676,PRU/402_PRU_109_Nexus 5_20170906_092255_11.jpg,PRU,20,_Tsuga canadensis_
18092,EPR/537_EPR_58_GalaxyS5_20170607_145641_48.jpg,EPR,6,_Picea rubens_
21379,THO/1006_THO_85_GalaxyS5_20170615_134638_8.jpg,THO,22,_Thuja occidentalis_
13033,ERS/772_ERS_117_GalaxyS5_20170615_113648_29.jpg,ERS,9,_Acer saccharum_
11386,ERR/206_ERR_60_Nexus 5_20170804_112238_8.jpg,ERR,8,_Acer rubrum_
6649,BOJ/23_BOJ_76_Nexus 5_20170615_121741_26.jpg,BOJ,0,_Betula alleghaniensis_
15190,PIB/335_PIB_59_Nexus 5_20170615_132024_25.jpg,PIB,17,_Pinus strobus_
417,CHR/478_CHR_132_GalaxyS7_20170916_142627_3.jpg,CHR,2,_Quercus rubra_
7147,PRU/394_PRU_85_Nexus 5_20170906_091413_15.jpg,PRU,20,_Tsuga canadensis_
6366,BOJ/461_BOJ_53_GalaxyS5_20170607_145406_35.jpg,BOJ,0,_Betula alleghaniensis_
15363,PIB/317_PIB_168_Nexus 5_20170608_100803_14.jpg,PIB,17,_Pinus strobus_
19509,HEG/286_HEG_86_Nexus 5_20170906_104018_3.jpg,HEG,11,_Fagus grandifolia_
7438,PRU/979_PRU_111_GalaxyS5_20170713_115032_4.jpg,PRU,20,_Tsuga canadensis_
17505,EPN/731_EPN_132_GalaxyS5_20170622_113819_2.jpg,EPN,4,_Picea mariana_
20246,EPO/145_EPO_81_Nexus 5_20170921_154355_16.jpg,EPO,5,_Picea abies_
9036,BOP/470_BOP_63_GalaxyS5_20170607_153229_35.jpg,BOP,1,_Betula papyrifera_
20121,EPO/157_EPO_40_Nexus 5_20170922_100025_6.jpg,EPO,5,_Picea abies_
18086,EPR/185_EPR_90_Nexus 5_20170608_104331_7.jpg,EPR,6,_Picea rubens_
2369,CHR/495_CHR_74_GalaxyS7_20170916_154951_12.jpg,CHR,2,_Quercus rubra_
5569,SAB/424_SAB_114_Nexus 5_20170615_135357_5.jpg,SAB,21,_Abies balsamea_
22582,MEL/846_MEL_103_GalaxyS5_20170706_112259_15.jpg,MEL,12,_Larix laricina_
8186,OSV/890_OSV_190_GalaxyS5_20170713_105525_12.jpg,OSV,14,_Ostrya virginiana_
18115,EPR/752_EPR_89_GalaxyS5_20170615_112241_8.jpg,EPR,6,_Picea rubens_
1143,CHR/476_CHR_142_GalaxyS7_20170916_142204_18.jpg,CHR,2,_Quercus rubra_
22968,MEL/837_MEL_71_GalaxyS5_20170706_110415_19.jpg,MEL,12,_Larix laricina_
10945,ERR/572_ERR_66_GalaxyS5_20170607_152657_11.jpg,ERR,8,_Acer rubrum_
16498,PET/917_PET_122_GalaxyS5_20170712_103910_12.jpg,PET,16,_Populus tremuloides_
1140,CHR/533_CHR_121_GalaxyS5_20170607_150317_29.jpg,CHR,2,_Quercus rubra_
11329,ERR/558_ERR_91_GalaxyS7_20170922_130120_22.jpg,ERR,8,_Acer rubrum_
1304,CHR/71_CHR_56_Nexus 5_20170906_100716_7.jpg,CHR,2,_Quercus rubra_
16133,PET/920_PET_94_GalaxyS5_20170712_104333_16.jpg,PET,16,_Populus tremuloides_
130,CHR/497_CHR_119_GalaxyS7_20170916_155349_15.jpg,CHR,2,_Quercus rubra_
1104,CHR/490_CHR_111_GalaxyS7_20170916_153259_6.jpg,CHR,2,_Quercus rubra_
15401,PIB/972_PIB_135_GalaxyS5_20170713_110952_9.jpg,PIB,17,_Pinus strobus_
10425,EPB/95_EPB_76_Nexus 5_20170817_111636_5.jpg,EPB,3,_Picea glauca_
10282,EPB/99_EPB_88_Nexus 5_20170817_112716_3.jpg,EPB,3,_Picea glauca_
705,CHR/482_CHR_223_GalaxyS7_20170916_144217_10.jpg,CHR,2,_Quercus rubra_
10028,EPB/685_EPB_62_GalaxyS5_20170712_122435_10.jpg,EPB,3,_Picea glauca_
23140,MEL/882_MEL_85_GalaxyS5_20170712_113238_12.jpg,MEL,12,_Larix laricina_
22723,MEL/818_MEL_68_GalaxyS5_20170706_103144_14.jpg,MEL,12,_Larix laricina_
8187,OSV/310_OSV_66_Nexus 5_20170906_104952_10.jpg,OSV,14,_Ostrya virginiana_
20183,EPO/170_EPO_121_Nexus 5_20170922_102601_10.jpg,EPO,5,_Picea abies_
8713,BOP/466_BOP_52_GalaxyS7_20170607_142636_24.jpg,BOP,1,_Betula papyrifera_
22297,MEL/868_MEL_100_GalaxyS5_20170706_120558_14.jpg,MEL,12,_Larix laricina_
16270,PET/937_PET_57_GalaxyS5_20170712_112125_19.jpg,PET,16,_Populus tremuloides_
3649,FRA/606_FRA_145_GalaxyS5_20170607_151837_5.jpg,FRA,10,_Fraxinus americana_
20652,EPO/138_EPO_82_Nexus 5_20170921_153753_11.jpg,EPO,5,_Picea abies_
1808,CHR/486_CHR_147_GalaxyS7_20170916_151807_5.jpg,CHR,2,_Quercus rubra_
892,CHR/494_CHR_84_GalaxyS7_20170916_154804_3.jpg,CHR,2,_Quercus rubra_
12727,ORA/628_ORA_133_GalaxyS5_20170607_134626_36.jpg,ORA,13,_Ulmus americana_
15434,PIB/327_PIB_89_Nexus 5_20170615_124707_23.jpg,PIB,17,_Pinus strobus_
4377,FRA/602_FRA_59_GalaxyS7_20170607_144456_6.jpg,FRA,10,_Fraxinus americana_
2991,PIR/354_PIR_119_Nexus 5_20170817_100942_2.jpg,PIR,19,_Pinus resinosa_
22063,MEL/866_MEL_70_GalaxyS5_20170706_120304_16.jpg,MEL,12,_Larix laricina_
17759,EPN/733_EPN_115_GalaxyS5_20170622_114207_10.jpg,EPN,4,_Picea mariana_
16843,PET/944_PET_69_GalaxyS5_20170712_112951_9.jpg,PET,16,_Populus tremuloides_
19350,HEG/611_HEG_71_GalaxyS7_20170916_153821_2.jpg,HEG,11,_Fagus grandifolia_
6394,BOJ/655_BOJ_41_GalaxyS5_20170622_103738_17.jpg,BOJ,0,_Betula alleghaniensis_
14722,ERS/594_ERS_115_GalaxyS5_20170607_135119_19.jpg,ERS,9,_Acer saccharum_
20286,EPO/127_EPO_70_Nexus 5_20170921_151702_18.jpg,EPO,5,_Picea abies_
2069,CHR/529_CHR_304_GalaxyS7_20170918_120803_9.jpg,CHR,2,_Quercus rubra_
10255,EPB/693_EPB_89_GalaxyS5_20170712_123441_5.jpg,EPB,3,_Picea glauca_
7484,PRU/973_PRU_133_GalaxyS5_20170615_104429_4.jpg,PRU,20,_Tsuga canadensis_
9464,BOP/470_BOP_63_GalaxyS5_20170607_153229_12.jpg,BOP,1,_Betula papyrifera_
5024,SAB/1003_SAB_73_GalaxyS5_20170622_113655_16.jpg,SAB,21,_Abies balsamea_
10813,ERR/757_ERR_130_GalaxyS5_20170615_105629_21.jpg,ERR,8,_Acer rubrum_
7453,PRU/379_PRU_85_Nexus 5_20170608_092255_16.jpg,PRU,20,_Tsuga canadensis_
16499,PET/938_PET_88_GalaxyS5_20170712_112243_8.jpg,PET,16,_Populus tremuloides_
576,CHR/41_CHR_83_GalaxyS5_20170607_134920_28.jpg,CHR,2,_Quercus rubra_
22421,MEL/867_MEL_136_GalaxyS5_20170706_120414_18.jpg,MEL,12,_Larix laricina_
15184,PIB/321_PIB_64_Nexus 5_20170615_123653_31.jpg,PIB,17,_Pinus strobus_
8630,BOP/468_BOP_60_GalaxyS7_20170607_145530_10.jpg,BOP,1,_Betula papyrifera_
13175,ERS/596_ERS_214_GalaxyS5_20170607_135644_53.jpg,ERS,9,_Acer saccharum_
17890,EPN/726_EPN_66_GalaxyS5_20170622_111759_19.jpg,EPN,4,_Picea mariana_
8531,OSV/310_OSV_66_Nexus 5_20170906_104952_2.jpg,OSV,14,_Ostrya virginiana_
20336,EPO/743_EPO_77_GalaxyS5_20170615_101259_22.jpg,EPO,5,_Picea abies_
19423,HEG/796_HEG_93_GalaxyS5_20170615_103227_4.jpg,HEG,11,_Fagus grandifolia_
12029,ERR/768_ERR_55_GalaxyS5_20170706_122831_3.jpg,ERR,8,_Acer rubrum_
12835,ORA/630_ORA_63_GalaxyS7_20170607_142146_36.jpg,ORA,13,_Ulmus americana_
10403,EPB/87_EPB_91_Nexus 5_20170817_110708_3.jpg,EPB,3,_Picea glauca_
9577,BOP/474_BOP_75_GalaxyS7_20170607_154259_26.jpg,BOP,1,_Betula papyrifera_
16128,PET/921_PET_106_GalaxyS5_20170712_104504_6.jpg,PET,16,_Populus tremuloides_
3401,FRA/610_FRA_53_GalaxyS5_20170607_155105_13.jpg,FRA,10,_Fraxinus americana_
22417,MEL/816_MEL_70_GalaxyS5_20170706_102913_11.jpg,MEL,12,_Larix laricina_
11843,ERR/764_ERR_61_GalaxyS5_20170615_112758_12.jpg,ERR,8,_Acer rubrum_
21689,MEL/833_MEL_122_GalaxyS5_20170706_105828_9.jpg,MEL,12,_Larix laricina_
20917,THO/636_THO_80_GalaxyS5_20170607_141304_14.jpg,THO,22,_Thuja occidentalis_
21145,THO/456_THO_119_Nexus 5_20170810_104123_3.jpg,THO,22,_Thuja occidentalis_
744,CHR/507_CHR_81_GalaxyS7_20170916_164911_18.jpg,CHR,2,_Quercus rubra_
